Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-11-01 11:00:00,Denmark,East Denmark,DK-DK2,132.84,180.56,83.93,80.97,entsoe.eu,False,
2022-11-01 12:00:00,Denmark,East Denmark,DK-DK2,121.13,168.85,84.32,82.56,entsoe.eu,False,
2022-11-01 13:00:00,Denmark,East Denmark,DK-DK2,102.59,147.76,85.62,84.23,entsoe.eu,False,
2022-11-01 14:00:00,Denmark,East Denmark,DK-DK2,107.75,153.32,84.87,83.2,entsoe.eu,False,
2022-11-01 15:00:00,Denmark,East Denmark,DK-DK2,111.11,158.54,84.24,79.07,entsoe.eu,False,
2022-11-01 16:00:00,Denmark,East Denmark,DK-DK2,149.94,202.03,80.66,73.81,entsoe.eu,False,
2022-11-01 17:00:00,Denmark,East Denmark,DK-DK2,129.45,179.4,82.26,77.05,entsoe.eu,False,
2022-11-01 18:00:00,Denmark,East Denmark,DK-DK2,113.55,160.36,84.13,79.35,entsoe.eu,False,
2022-11-01 19:00:00,Denmark,East Denmark,DK-DK2,108.18,152.89,85.15,81.47,entsoe.eu,False,
2022-11-01 20:00:00,Denmark,East Denmark,DK-DK2,95.79,138.94,86.51,81.35,entsoe.eu,False,
2022-11-01 21:00:00,Denmark,East Denmark,DK-DK2,78.1,118.17,89.0,82.2,entsoe.eu,False,
2022-11-01 22:00:00,Denmark,East Denmark,DK-DK2,86.55,127.51,87.83,80.34,entsoe.eu,False,
2022-11-01 23:00:00,Denmark,East Denmark,DK-DK2,84.49,125.35,88.16,80.18,entsoe.eu,False,
2022-11-02 00:00:00,Denmark,East Denmark,DK-DK2,60.02,97.85,91.57,85.71,entsoe.eu,False,
2022-11-02 01:00:00,Denmark,East Denmark,DK-DK2,67.98,107.97,90.39,88.91,entsoe.eu,False,
2022-11-02 02:00:00,Denmark,East Denmark,DK-DK2,66.95,106.35,90.57,90.43,entsoe.eu,False,
2022-11-02 03:00:00,Denmark,East Denmark,DK-DK2,59.3,96.74,91.64,87.83,entsoe.eu,False,
2022-11-02 04:00:00,Denmark,East Denmark,DK-DK2,68.73,106.96,90.39,84.11,entsoe.eu,False,
2022-11-02 05:00:00,Denmark,East Denmark,DK-DK2,97.83,139.92,86.21,81.16,entsoe.eu,False,
2022-11-02 06:00:00,Denmark,East Denmark,DK-DK2,101.8,145.53,85.53,82.67,entsoe.eu,False,
2022-11-02 07:00:00,Denmark,East Denmark,DK-DK2,84.61,126.43,88.01,81.97,entsoe.eu,False,
2022-11-02 08:00:00,Denmark,East Denmark,DK-DK2,85.06,127.19,88.08,82.14,entsoe.eu,False,
2022-11-02 09:00:00,Denmark,East Denmark,DK-DK2,84.97,126.47,88.38,82.34,entsoe.eu,False,
2022-11-02 10:00:00,Denmark,East Denmark,DK-DK2,86.28,127.32,88.13,82.26,entsoe.eu,False,
2022-11-02 11:00:00,Denmark,East Denmark,DK-DK2,108.69,151.04,85.39,83.94,entsoe.eu,False,
2022-11-02 12:00:00,Denmark,East Denmark,DK-DK2,86.01,124.3,88.1,82.59,entsoe.eu,False,
2022-11-02 13:00:00,Denmark,East Denmark,DK-DK2,91.78,131.24,87.29,86.21,entsoe.eu,False,
2022-11-02 14:00:00,Denmark,East Denmark,DK-DK2,82.9,120.83,88.54,83.64,entsoe.eu,False,
2022-11-02 15:00:00,Denmark,East Denmark,DK-DK2,65.0,101.44,90.72,84.72,entsoe.eu,False,
2022-11-02 16:00:00,Denmark,East Denmark,DK-DK2,82.8,122.92,88.09,82.73,entsoe.eu,False,
2022-11-02 17:00:00,Denmark,East Denmark,DK-DK2,88.91,130.75,87.03,82.32,entsoe.eu,False,
2022-11-02 18:00:00,Denmark,East Denmark,DK-DK2,79.73,119.38,88.47,82.62,entsoe.eu,False,
2022-11-02 19:00:00,Denmark,East Denmark,DK-DK2,70.68,108.97,89.77,81.99,entsoe.eu,False,
2022-11-02 20:00:00,Denmark,East Denmark,DK-DK2,78.92,118.21,88.75,81.82,entsoe.eu,False,
2022-11-02 21:00:00,Denmark,East Denmark,DK-DK2,75.08,114.63,89.36,81.97,entsoe.eu,False,
2022-11-02 22:00:00,Denmark,East Denmark,DK-DK2,76.33,115.43,89.11,80.52,entsoe.eu,False,
2022-11-02 23:00:00,Denmark,East Denmark,DK-DK2,125.75,174.09,83.45,73.77,entsoe.eu,False,
2022-11-03 00:00:00,Denmark,East Denmark,DK-DK2,155.18,209.48,82.08,73.1,entsoe.eu,False,
2022-11-03 01:00:00,Denmark,East Denmark,DK-DK2,156.47,210.46,82.0,75.78,entsoe.eu,False,
2022-11-03 02:00:00,Denmark,East Denmark,DK-DK2,162.73,216.76,81.6,79.98,entsoe.eu,False,
2022-11-03 03:00:00,Denmark,East Denmark,DK-DK2,72.29,109.17,90.08,89.08,entsoe.eu,False,
2022-11-03 04:00:00,Denmark,East Denmark,DK-DK2,67.0,101.72,90.33,87.41,entsoe.eu,False,
2022-11-03 05:00:00,Denmark,East Denmark,DK-DK2,63.03,98.45,90.86,87.14,entsoe.eu,False,
2022-11-03 06:00:00,Denmark,East Denmark,DK-DK2,56.49,98.33,91.81,88.87,entsoe.eu,False,
2022-11-03 07:00:00,Denmark,East Denmark,DK-DK2,57.21,100.34,91.8,86.92,entsoe.eu,False,
2022-11-03 08:00:00,Denmark,East Denmark,DK-DK2,70.76,114.8,89.84,84.31,entsoe.eu,False,
2022-11-03 09:00:00,Denmark,East Denmark,DK-DK2,81.98,130.79,88.39,84.24,entsoe.eu,False,
2022-11-03 10:00:00,Denmark,East Denmark,DK-DK2,84.78,137.6,88.11,82.98,entsoe.eu,False,
2022-11-03 11:00:00,Denmark,East Denmark,DK-DK2,85.74,142.55,87.75,82.21,entsoe.eu,False,
2022-11-03 12:00:00,Denmark,East Denmark,DK-DK2,95.12,155.31,86.13,80.75,entsoe.eu,False,
2022-11-03 13:00:00,Denmark,East Denmark,DK-DK2,100.68,159.41,85.66,79.94,entsoe.eu,False,
2022-11-03 14:00:00,Denmark,East Denmark,DK-DK2,106.14,160.86,84.21,79.66,entsoe.eu,False,
2022-11-03 15:00:00,Denmark,East Denmark,DK-DK2,101.42,156.59,84.72,79.71,entsoe.eu,False,
2022-11-03 16:00:00,Denmark,East Denmark,DK-DK2,97.12,150.13,85.39,80.7,entsoe.eu,False,
2022-11-03 17:00:00,Denmark,East Denmark,DK-DK2,93.95,147.99,85.73,81.27,entsoe.eu,False,
2022-11-03 18:00:00,Denmark,East Denmark,DK-DK2,90.38,140.79,86.02,81.59,entsoe.eu,False,
2022-11-03 19:00:00,Denmark,East Denmark,DK-DK2,87.5,138.61,86.31,83.01,entsoe.eu,False,
2022-11-03 20:00:00,Denmark,East Denmark,DK-DK2,73.22,122.67,88.5,85.28,entsoe.eu,False,
2022-11-03 21:00:00,Denmark,East Denmark,DK-DK2,60.43,108.7,91.26,87.65,entsoe.eu,False,
2022-11-03 22:00:00,Denmark,East Denmark,DK-DK2,62.68,112.85,90.9,87.18,entsoe.eu,False,
2022-11-03 23:00:00,Denmark,East Denmark,DK-DK2,69.16,120.61,90.15,86.12,entsoe.eu,False,
2022-11-04 00:00:00,Denmark,East Denmark,DK-DK2,77.06,129.11,88.86,85.87,entsoe.eu,False,
2022-11-04 01:00:00,Denmark,East Denmark,DK-DK2,77.88,130.45,88.75,86.65,entsoe.eu,False,
2022-11-04 02:00:00,Denmark,East Denmark,DK-DK2,78.26,131.23,88.7,84.74,entsoe.eu,False,
2022-11-04 03:00:00,Denmark,East Denmark,DK-DK2,78.8,131.58,88.61,84.41,entsoe.eu,False,
2022-11-04 04:00:00,Denmark,East Denmark,DK-DK2,88.06,140.84,87.4,83.21,entsoe.eu,False,
2022-11-04 05:00:00,Denmark,East Denmark,DK-DK2,88.82,142.93,87.22,81.67,entsoe.eu,False,
2022-11-04 06:00:00,Denmark,East Denmark,DK-DK2,95.19,154.89,86.34,82.71,entsoe.eu,False,
2022-11-04 07:00:00,Denmark,East Denmark,DK-DK2,96.85,158.55,86.11,81.7,entsoe.eu,False,
2022-11-04 08:00:00,Denmark,East Denmark,DK-DK2,99.79,165.62,85.84,81.59,entsoe.eu,False,
2022-11-04 09:00:00,Denmark,East Denmark,DK-DK2,104.32,167.34,85.23,81.65,entsoe.eu,False,
2022-11-04 10:00:00,Denmark,East Denmark,DK-DK2,104.41,173.69,85.34,81.75,entsoe.eu,False,
2022-11-04 11:00:00,Denmark,East Denmark,DK-DK2,113.19,183.35,84.05,80.82,entsoe.eu,False,
2022-11-04 12:00:00,Denmark,East Denmark,DK-DK2,113.89,176.53,83.93,79.17,entsoe.eu,False,
2022-11-04 13:00:00,Denmark,East Denmark,DK-DK2,112.89,177.69,84.05,79.17,entsoe.eu,False,
2022-11-04 14:00:00,Denmark,East Denmark,DK-DK2,112.02,185.83,84.23,77.67,entsoe.eu,False,
2022-11-04 15:00:00,Denmark,East Denmark,DK-DK2,113.24,195.23,83.67,76.85,entsoe.eu,False,
2022-11-04 16:00:00,Denmark,East Denmark,DK-DK2,120.95,203.17,81.75,74.92,entsoe.eu,False,
2022-11-04 17:00:00,Denmark,East Denmark,DK-DK2,121.89,202.79,82.7,75.94,entsoe.eu,False,
2022-11-04 18:00:00,Denmark,East Denmark,DK-DK2,98.4,169.9,86.06,74.71,entsoe.eu,False,
2022-11-04 19:00:00,Denmark,East Denmark,DK-DK2,88.7,147.38,87.4,72.79,entsoe.eu,False,
2022-11-04 20:00:00,Denmark,East Denmark,DK-DK2,77.57,129.06,88.82,72.11,entsoe.eu,False,
2022-11-04 21:00:00,Denmark,East Denmark,DK-DK2,74.64,130.83,89.15,72.47,entsoe.eu,False,
2022-11-04 22:00:00,Denmark,East Denmark,DK-DK2,67.22,119.6,90.32,70.94,entsoe.eu,False,
2022-11-04 23:00:00,Denmark,East Denmark,DK-DK2,49.66,99.67,92.85,73.45,entsoe.eu,False,
2022-11-05 00:00:00,Denmark,East Denmark,DK-DK2,36.58,89.97,94.75,75.22,entsoe.eu,False,
2022-11-05 01:00:00,Denmark,East Denmark,DK-DK2,34.87,82.14,94.97,75.13,entsoe.eu,False,
2022-11-05 02:00:00,Denmark,East Denmark,DK-DK2,34.65,80.89,94.92,75.3,entsoe.eu,False,
2022-11-05 03:00:00,Denmark,East Denmark,DK-DK2,33.85,80.6,95.09,74.24,entsoe.eu,False,
2022-11-05 04:00:00,Denmark,East Denmark,DK-DK2,35.1,82.5,95.02,73.59,entsoe.eu,False,
2022-11-05 05:00:00,Denmark,East Denmark,DK-DK2,58.13,110.6,91.86,71.55,entsoe.eu,False,
2022-11-05 06:00:00,Denmark,East Denmark,DK-DK2,73.97,130.53,89.68,70.51,entsoe.eu,False,
2022-11-05 07:00:00,Denmark,East Denmark,DK-DK2,65.5,123.54,91.08,72.45,entsoe.eu,False,
2022-11-05 08:00:00,Denmark,East Denmark,DK-DK2,69.2,128.86,90.58,73.81,entsoe.eu,False,
2022-11-05 09:00:00,Denmark,East Denmark,DK-DK2,77.59,141.23,89.0,74.63,entsoe.eu,False,
2022-11-05 10:00:00,Denmark,East Denmark,DK-DK2,73.55,127.7,89.71,74.15,entsoe.eu,False,
2022-11-05 11:00:00,Denmark,East Denmark,DK-DK2,82.37,135.92,88.73,75.46,entsoe.eu,False,
2022-11-05 12:00:00,Denmark,East Denmark,DK-DK2,84.04,137.85,88.44,76.09,entsoe.eu,False,
2022-11-05 13:00:00,Denmark,East Denmark,DK-DK2,73.01,123.87,90.04,73.83,entsoe.eu,False,
2022-11-05 14:00:00,Denmark,East Denmark,DK-DK2,71.72,127.46,89.79,73.41,entsoe.eu,False,
2022-11-05 15:00:00,Denmark,East Denmark,DK-DK2,72.7,134.45,89.85,74.52,entsoe.eu,False,
2022-11-05 16:00:00,Denmark,East Denmark,DK-DK2,70.85,134.26,90.36,77.17,entsoe.eu,False,
2022-11-05 17:00:00,Denmark,East Denmark,DK-DK2,66.37,121.74,90.97,78.34,entsoe.eu,False,
2022-11-05 18:00:00,Denmark,East Denmark,DK-DK2,54.35,101.69,92.65,79.04,entsoe.eu,False,
2022-11-05 19:00:00,Denmark,East Denmark,DK-DK2,44.56,87.6,94.02,78.83,entsoe.eu,False,
2022-11-05 20:00:00,Denmark,East Denmark,DK-DK2,26.95,67.13,96.31,80.27,entsoe.eu,False,
2022-11-05 21:00:00,Denmark,East Denmark,DK-DK2,25.13,65.35,96.51,79.97,entsoe.eu,False,
2022-11-05 22:00:00,Denmark,East Denmark,DK-DK2,24.15,64.05,96.62,78.92,entsoe.eu,False,
2022-11-05 23:00:00,Denmark,East Denmark,DK-DK2,24.58,67.42,96.57,81.67,entsoe.eu,False,
2022-11-06 00:00:00,Denmark,East Denmark,DK-DK2,25.77,70.95,96.32,83.63,entsoe.eu,False,
2022-11-06 01:00:00,Denmark,East Denmark,DK-DK2,27.84,74.66,95.94,87.82,entsoe.eu,False,
2022-11-06 02:00:00,Denmark,East Denmark,DK-DK2,27.69,72.29,96.0,86.66,entsoe.eu,False,
2022-11-06 03:00:00,Denmark,East Denmark,DK-DK2,27.54,73.41,96.01,86.98,entsoe.eu,False,
2022-11-06 04:00:00,Denmark,East Denmark,DK-DK2,24.89,69.06,96.49,84.23,entsoe.eu,False,
2022-11-06 05:00:00,Denmark,East Denmark,DK-DK2,24.07,67.39,96.62,84.98,entsoe.eu,False,
2022-11-06 06:00:00,Denmark,East Denmark,DK-DK2,24.13,66.65,96.61,86.08,entsoe.eu,False,
2022-11-06 07:00:00,Denmark,East Denmark,DK-DK2,24.32,66.87,96.61,85.98,entsoe.eu,False,
2022-11-06 08:00:00,Denmark,East Denmark,DK-DK2,26.45,69.08,96.54,85.29,entsoe.eu,False,
2022-11-06 09:00:00,Denmark,East Denmark,DK-DK2,26.27,67.2,96.59,84.98,entsoe.eu,False,
2022-11-06 10:00:00,Denmark,East Denmark,DK-DK2,46.36,92.3,94.54,84.36,entsoe.eu,False,
2022-11-06 11:00:00,Denmark,East Denmark,DK-DK2,29.45,83.25,96.12,87.26,entsoe.eu,False,
2022-11-06 12:00:00,Denmark,East Denmark,DK-DK2,28.94,85.69,96.19,85.16,entsoe.eu,False,
2022-11-06 13:00:00,Denmark,East Denmark,DK-DK2,53.53,102.91,92.8,79.29,entsoe.eu,False,
2022-11-06 14:00:00,Denmark,East Denmark,DK-DK2,93.63,153.68,88.05,75.23,entsoe.eu,False,
2022-11-06 15:00:00,Denmark,East Denmark,DK-DK2,76.31,125.1,89.51,74.83,entsoe.eu,False,
2022-11-06 16:00:00,Denmark,East Denmark,DK-DK2,73.77,122.36,89.87,77.15,entsoe.eu,False,
2022-11-06 17:00:00,Denmark,East Denmark,DK-DK2,57.96,104.09,92.01,81.65,entsoe.eu,False,
2022-11-06 18:00:00,Denmark,East Denmark,DK-DK2,44.49,89.26,93.94,84.23,entsoe.eu,False,
2022-11-06 19:00:00,Denmark,East Denmark,DK-DK2,35.75,82.13,95.15,89.78,entsoe.eu,False,
2022-11-06 20:00:00,Denmark,East Denmark,DK-DK2,38.3,90.23,94.55,93.46,entsoe.eu,False,
2022-11-06 21:00:00,Denmark,East Denmark,DK-DK2,61.22,112.96,91.25,90.77,entsoe.eu,False,
2022-11-06 22:00:00,Denmark,East Denmark,DK-DK2,54.35,103.29,92.25,92.19,entsoe.eu,False,
2022-11-06 23:00:00,Denmark,East Denmark,DK-DK2,89.47,140.12,89.22,87.23,entsoe.eu,False,
2022-11-07 00:00:00,Denmark,East Denmark,DK-DK2,100.95,151.4,88.46,85.31,entsoe.eu,False,
2022-11-07 01:00:00,Denmark,East Denmark,DK-DK2,114.44,166.08,87.19,83.6,entsoe.eu,False,
2022-11-07 02:00:00,Denmark,East Denmark,DK-DK2,97.96,145.59,88.74,85.61,entsoe.eu,False,
2022-11-07 03:00:00,Denmark,East Denmark,DK-DK2,70.38,115.0,91.5,89.48,entsoe.eu,False,
2022-11-07 04:00:00,Denmark,East Denmark,DK-DK2,48.82,94.54,92.94,92.63,entsoe.eu,False,
2022-11-07 05:00:00,Denmark,East Denmark,DK-DK2,70.19,118.7,90.05,84.61,entsoe.eu,False,
2022-11-07 06:00:00,Denmark,East Denmark,DK-DK2,66.24,115.24,90.69,88.59,entsoe.eu,False,
2022-11-07 07:00:00,Denmark,East Denmark,DK-DK2,59.88,109.82,91.7,87.59,entsoe.eu,False,
2022-11-07 08:00:00,Denmark,East Denmark,DK-DK2,62.16,110.78,91.33,87.95,entsoe.eu,False,
2022-11-07 09:00:00,Denmark,East Denmark,DK-DK2,49.19,94.13,93.2,89.65,entsoe.eu,False,
2022-11-07 10:00:00,Denmark,East Denmark,DK-DK2,38.81,82.42,94.62,90.26,entsoe.eu,False,
2022-11-07 11:00:00,Denmark,East Denmark,DK-DK2,41.14,85.45,94.36,89.84,entsoe.eu,False,
2022-11-07 12:00:00,Denmark,East Denmark,DK-DK2,41.64,86.29,94.31,89.55,entsoe.eu,False,
2022-11-07 13:00:00,Denmark,East Denmark,DK-DK2,33.73,78.0,95.33,90.23,entsoe.eu,False,
2022-11-07 14:00:00,Denmark,East Denmark,DK-DK2,57.05,104.9,92.06,88.08,entsoe.eu,False,
2022-11-07 15:00:00,Denmark,East Denmark,DK-DK2,65.61,118.03,90.82,86.26,entsoe.eu,False,
2022-11-07 16:00:00,Denmark,East Denmark,DK-DK2,77.13,141.18,89.04,85.85,entsoe.eu,False,
2022-11-07 17:00:00,Denmark,East Denmark,DK-DK2,85.45,155.02,88.12,85.47,entsoe.eu,False,
2022-11-07 18:00:00,Denmark,East Denmark,DK-DK2,78.27,134.69,89.21,84.94,entsoe.eu,False,
2022-11-07 19:00:00,Denmark,East Denmark,DK-DK2,70.58,124.52,90.34,84.41,entsoe.eu,False,
2022-11-07 20:00:00,Denmark,East Denmark,DK-DK2,64.67,120.41,91.22,85.02,entsoe.eu,False,
2022-11-07 21:00:00,Denmark,East Denmark,DK-DK2,79.43,135.38,89.19,84.16,entsoe.eu,False,
2022-11-07 22:00:00,Denmark,East Denmark,DK-DK2,85.79,140.46,87.99,84.38,entsoe.eu,False,
2022-11-07 23:00:00,Denmark,East Denmark,DK-DK2,75.6,129.81,89.45,85.48,entsoe.eu,False,
2022-11-08 00:00:00,Denmark,East Denmark,DK-DK2,73.5,126.12,89.68,86.42,entsoe.eu,False,
2022-11-08 01:00:00,Denmark,East Denmark,DK-DK2,91.12,152.61,87.17,85.9,entsoe.eu,False,
2022-11-08 02:00:00,Denmark,East Denmark,DK-DK2,97.13,153.49,86.26,83.4,entsoe.eu,False,
2022-11-08 03:00:00,Denmark,East Denmark,DK-DK2,95.01,152.26,86.63,81.82,entsoe.eu,False,
2022-11-08 04:00:00,Denmark,East Denmark,DK-DK2,93.88,148.6,86.7,84.72,entsoe.eu,False,
2022-11-08 05:00:00,Denmark,East Denmark,DK-DK2,90.43,143.77,87.21,84.13,entsoe.eu,False,
2022-11-08 06:00:00,Denmark,East Denmark,DK-DK2,85.9,137.71,87.8,84.36,entsoe.eu,False,
2022-11-08 07:00:00,Denmark,East Denmark,DK-DK2,85.32,138.33,87.93,85.59,entsoe.eu,False,
2022-11-08 08:00:00,Denmark,East Denmark,DK-DK2,76.18,127.99,89.38,85.35,entsoe.eu,False,
2022-11-08 09:00:00,Denmark,East Denmark,DK-DK2,79.22,132.44,89.01,84.8,entsoe.eu,False,
2022-11-08 10:00:00,Denmark,East Denmark,DK-DK2,83.61,139.18,88.4,84.51,entsoe.eu,False,
2022-11-08 11:00:00,Denmark,East Denmark,DK-DK2,93.59,149.51,87.01,82.71,entsoe.eu,False,
2022-11-08 12:00:00,Denmark,East Denmark,DK-DK2,95.4,153.13,86.75,83.02,entsoe.eu,False,
2022-11-08 13:00:00,Denmark,East Denmark,DK-DK2,92.21,148.74,87.16,83.7,entsoe.eu,False,
2022-11-08 14:00:00,Denmark,East Denmark,DK-DK2,94.87,148.2,86.83,83.46,entsoe.eu,False,
2022-11-08 15:00:00,Denmark,East Denmark,DK-DK2,96.13,149.84,86.56,84.07,entsoe.eu,False,
2022-11-08 16:00:00,Denmark,East Denmark,DK-DK2,90.29,141.19,87.34,84.71,entsoe.eu,False,
2022-11-08 17:00:00,Denmark,East Denmark,DK-DK2,84.78,133.87,88.17,86.51,entsoe.eu,False,
2022-11-08 18:00:00,Denmark,East Denmark,DK-DK2,86.07,135.73,88.08,86.1,entsoe.eu,False,
2022-11-08 19:00:00,Denmark,East Denmark,DK-DK2,67.99,115.95,90.7,86.21,entsoe.eu,False,
2022-11-08 20:00:00,Denmark,East Denmark,DK-DK2,65.68,113.5,91.08,85.89,entsoe.eu,False,
2022-11-08 21:00:00,Denmark,East Denmark,DK-DK2,61.8,109.91,91.55,86.25,entsoe.eu,False,
2022-11-08 22:00:00,Denmark,East Denmark,DK-DK2,63.04,111.98,91.18,86.17,entsoe.eu,False,
2022-11-08 23:00:00,Denmark,East Denmark,DK-DK2,65.84,108.42,90.74,84.53,entsoe.eu,False,
2022-11-09 00:00:00,Denmark,East Denmark,DK-DK2,64.86,105.63,90.83,85.18,entsoe.eu,False,
2022-11-09 01:00:00,Denmark,East Denmark,DK-DK2,67.21,109.13,90.5,84.69,entsoe.eu,False,
2022-11-09 02:00:00,Denmark,East Denmark,DK-DK2,70.36,112.6,90.06,84.21,entsoe.eu,False,
2022-11-09 03:00:00,Denmark,East Denmark,DK-DK2,80.48,123.94,88.62,85.18,entsoe.eu,False,
2022-11-09 04:00:00,Denmark,East Denmark,DK-DK2,92.1,136.83,87.02,82.25,entsoe.eu,False,
2022-11-09 05:00:00,Denmark,East Denmark,DK-DK2,86.6,127.19,87.8,84.66,entsoe.eu,False,
2022-11-09 06:00:00,Denmark,East Denmark,DK-DK2,83.18,122.18,88.32,85.73,entsoe.eu,False,
2022-11-09 07:00:00,Denmark,East Denmark,DK-DK2,85.94,126.69,88.03,85.28,entsoe.eu,False,
2022-11-09 08:00:00,Denmark,East Denmark,DK-DK2,79.26,121.05,89.05,83.79,entsoe.eu,False,
2022-11-09 09:00:00,Denmark,East Denmark,DK-DK2,77.97,120.19,89.22,85.27,entsoe.eu,False,
2022-11-09 10:00:00,Denmark,East Denmark,DK-DK2,79.0,122.77,88.87,85.45,entsoe.eu,False,
2022-11-09 11:00:00,Denmark,East Denmark,DK-DK2,80.55,125.14,88.69,85.52,entsoe.eu,False,
2022-11-09 12:00:00,Denmark,East Denmark,DK-DK2,82.71,129.37,88.36,85.02,entsoe.eu,False,
2022-11-09 13:00:00,Denmark,East Denmark,DK-DK2,89.87,137.09,87.09,83.84,entsoe.eu,False,
2022-11-09 14:00:00,Denmark,East Denmark,DK-DK2,103.74,153.63,84.25,80.06,entsoe.eu,False,
2022-11-09 15:00:00,Denmark,East Denmark,DK-DK2,113.43,167.26,82.43,77.96,entsoe.eu,False,
2022-11-09 16:00:00,Denmark,East Denmark,DK-DK2,112.09,175.83,83.06,77.96,entsoe.eu,False,
2022-11-09 17:00:00,Denmark,East Denmark,DK-DK2,144.87,232.28,78.47,76.73,entsoe.eu,False,
2022-11-09 18:00:00,Denmark,East Denmark,DK-DK2,121.66,192.06,81.65,81.01,entsoe.eu,False,
2022-11-09 19:00:00,Denmark,East Denmark,DK-DK2,101.98,157.65,84.79,80.8,entsoe.eu,False,
2022-11-09 20:00:00,Denmark,East Denmark,DK-DK2,86.58,137.1,87.97,82.64,entsoe.eu,False,
2022-11-09 21:00:00,Denmark,East Denmark,DK-DK2,69.21,116.06,90.56,84.02,entsoe.eu,False,
2022-11-09 22:00:00,Denmark,East Denmark,DK-DK2,58.46,106.51,91.85,87.56,entsoe.eu,False,
2022-11-09 23:00:00,Denmark,East Denmark,DK-DK2,63.93,115.43,90.99,86.56,entsoe.eu,False,
2022-11-10 00:00:00,Denmark,East Denmark,DK-DK2,68.76,119.53,90.29,86.38,entsoe.eu,False,
2022-11-10 01:00:00,Denmark,East Denmark,DK-DK2,69.39,120.66,90.18,86.38,entsoe.eu,False,
2022-11-10 02:00:00,Denmark,East Denmark,DK-DK2,73.51,126.15,89.5,86.48,entsoe.eu,False,
2022-11-10 03:00:00,Denmark,East Denmark,DK-DK2,74.16,128.33,89.55,85.99,entsoe.eu,False,
2022-11-10 04:00:00,Denmark,East Denmark,DK-DK2,75.85,134.99,89.37,87.02,entsoe.eu,False,
2022-11-10 05:00:00,Denmark,East Denmark,DK-DK2,72.07,129.7,89.9,85.26,entsoe.eu,False,
2022-11-10 06:00:00,Denmark,East Denmark,DK-DK2,80.56,144.67,88.88,86.67,entsoe.eu,False,
2022-11-10 07:00:00,Denmark,East Denmark,DK-DK2,79.12,144.55,88.92,85.68,entsoe.eu,False,
2022-11-10 08:00:00,Denmark,East Denmark,DK-DK2,70.24,132.03,90.19,84.15,entsoe.eu,False,
2022-11-10 09:00:00,Denmark,East Denmark,DK-DK2,67.1,127.5,90.45,84.59,entsoe.eu,False,
2022-11-10 10:00:00,Denmark,East Denmark,DK-DK2,64.22,126.28,90.79,85.45,entsoe.eu,False,
2022-11-10 11:00:00,Denmark,East Denmark,DK-DK2,63.33,120.57,91.13,87.23,entsoe.eu,False,
2022-11-10 12:00:00,Denmark,East Denmark,DK-DK2,68.73,117.09,90.57,88.41,entsoe.eu,False,
2022-11-10 13:00:00,Denmark,East Denmark,DK-DK2,42.47,95.54,94.27,93.39,entsoe.eu,False,
2022-11-10 14:00:00,Denmark,East Denmark,DK-DK2,21.81,78.4,97.18,96.35,entsoe.eu,False,
2022-11-10 15:00:00,Denmark,East Denmark,DK-DK2,46.07,95.0,93.76,91.88,entsoe.eu,False,
2022-11-10 16:00:00,Denmark,East Denmark,DK-DK2,59.48,102.62,91.81,87.61,entsoe.eu,False,
2022-11-10 17:00:00,Denmark,East Denmark,DK-DK2,76.12,120.83,89.3,86.29,entsoe.eu,False,
2022-11-10 18:00:00,Denmark,East Denmark,DK-DK2,86.78,135.2,87.74,86.41,entsoe.eu,False,
2022-11-10 19:00:00,Denmark,East Denmark,DK-DK2,80.38,127.62,88.61,87.22,entsoe.eu,False,
2022-11-10 20:00:00,Denmark,East Denmark,DK-DK2,47.75,89.99,93.23,88.5,entsoe.eu,False,
2022-11-10 21:00:00,Denmark,East Denmark,DK-DK2,42.46,83.81,93.99,89.18,entsoe.eu,False,
2022-11-10 22:00:00,Denmark,East Denmark,DK-DK2,42.93,85.09,93.93,89.51,entsoe.eu,False,
2022-11-10 23:00:00,Denmark,East Denmark,DK-DK2,54.98,95.65,92.31,87.62,entsoe.eu,False,
2022-11-11 00:00:00,Denmark,East Denmark,DK-DK2,50.95,88.7,92.81,87.55,entsoe.eu,False,
2022-11-11 01:00:00,Denmark,East Denmark,DK-DK2,57.08,95.84,91.94,89.22,entsoe.eu,False,
2022-11-11 02:00:00,Denmark,East Denmark,DK-DK2,63.24,102.96,91.06,89.07,entsoe.eu,False,
2022-11-11 03:00:00,Denmark,East Denmark,DK-DK2,58.62,98.12,91.69,89.87,entsoe.eu,False,
2022-11-11 04:00:00,Denmark,East Denmark,DK-DK2,62.92,102.42,91.24,89.02,entsoe.eu,False,
2022-11-11 05:00:00,Denmark,East Denmark,DK-DK2,53.0,90.29,92.52,88.65,entsoe.eu,False,
2022-11-11 06:00:00,Denmark,East Denmark,DK-DK2,55.8,92.51,92.17,90.34,entsoe.eu,False,
2022-11-11 07:00:00,Denmark,East Denmark,DK-DK2,52.58,87.86,92.66,90.18,entsoe.eu,False,
2022-11-11 08:00:00,Denmark,East Denmark,DK-DK2,45.3,78.58,93.58,91.33,entsoe.eu,False,
2022-11-11 09:00:00,Denmark,East Denmark,DK-DK2,43.24,76.8,93.87,91.47,entsoe.eu,False,
